"","Country","Year","fertility","life","population","child_mortality","gdp","region"
"9204","Turkey",1966,5.874,49.736,32556294,209.3,5906,"Europe & Central Asia"
"9205","Turkey",1967,5.797,50.409,33267998,203.4,6020,"Europe & Central Asia"
"9206","Turkey",1968,5.721,51.057,33982141,197.8,6295,"Europe & Central Asia"
"9207","Turkey",1969,5.644,51.683,34711167,192.3,6470,"Europe & Central Asia"
"9208","Turkey",1970,5.563,52.291,35464196,186.9,6740,"Europe & Central Asia"
"9209","Turkey",1971,5.475,52.893,36245756,181.5,6765,"Europe & Central Asia"
"9210","Turkey",1972,5.375,53.498,37054168,175.9,7186,"Europe & Central Asia"
"9211","Turkey",1973,5.263,54.115,37884870,170.3,7442,"Europe & Central Asia"
"9212","Turkey",1974,5.14,54.746,38730367,164.5,7991,"Europe & Central Asia"
"9213","Turkey",1975,5.008,55.392,39585821,158.6,8381,"Europe & Central Asia"
"9214","Turkey",1976,4.872,56.05,40446729,152.7,9142,"Europe & Central Asia"
"9215","Turkey",1977,4.738,56.713,41316297,146.7,8863,"Europe & Central Asia"
"9216","Turkey",1978,4.608,57.373,42206204,140.7,8400,"Europe & Central Asia"
"9217","Turkey",1979,4.483,58.025,43132612,134.7,8160,"Europe & Central Asia"
"9218","Turkey",1980,4.361,58.668,44105216,128.7,7828,"Europe & Central Asia"
"9219","Turkey",1981,4.239,59.299,45130008,122.7,8518,"Europe & Central Asia"
"9220","Turkey",1982,4.114,59.917,46198027,116.7,8323,"Europe & Central Asia"
"9221","Turkey",1983,3.982,60.522,47285732,110.7,8535,"Europe & Central Asia"
"9222","Turkey",1984,3.844,61.113,48360679,104.9,8798,"Europe & Central Asia"
"9223","Turkey",1985,3.704,61.685,49399630,99.3,9163,"Europe & Central Asia"
"9224","Turkey",1986,3.563,62.234,50393538,93.9,9556,"Europe & Central Asia"
"9225","Turkey",1987,3.427,62.761,51349154,88.7,10351,"Europe & Central Asia"
"9226","Turkey",1988,3.3,63.27,52278499,83.7,10421,"Europe & Central Asia"
"9227","Turkey",1989,3.183,63.766,53200802,79,10103,"Europe & Central Asia"
"9228","Turkey",1990,3.078,64.259,54130268,74.5,10670,"Europe & Central Asia"
"9229","Turkey",1991,2.987,64.76,55068880,70.3,10568,"Europe & Central Asia"
"9230","Turkey",1992,2.906,65.278,56012109,66.3,10920,"Europe & Central Asia"
"9231","Turkey",1993,2.835,65.817,56959988,62.4,11569,"Europe & Central Asia"
"9232","Turkey",1994,2.772,66.38,57911273,58.8,10857,"Europe & Central Asia"
"9233","Turkey",1995,2.715,66.967,58864649,55.2,11530,"Europe & Central Asia"
"9234","Turkey",1996,2.661,67.574,59821978,51.8,12190,"Europe & Central Asia"
"9235","Turkey",1997,2.609,68.193,60783217,48.6,12911,"Europe & Central Asia"
"9236","Turkey",1998,2.557,68.812,61742674,45.4,13008,"Europe & Central Asia"
"9237","Turkey",1999,2.506,69.421,62692616,42.4,12381,"Europe & Central Asia"
"9238","Turkey",2000,2.454,70.01,63627862,39.6,13025,"Europe & Central Asia"
"9239","Turkey",2001,2.404,70.57,64544914,36.9,12106,"Europe & Central Asia"
"9240","Turkey",2002,2.356,71.097,65446165,34.4,12669,"Europe & Central Asia"
"9241","Turkey",2003,2.311,71.589,66339433,32,13151,"Europe & Central Asia"
"9242","Turkey",2004,2.27,72.045,67235927,29.7,14187,"Europe & Central Asia"
"9243","Turkey",2005,2.234,72.466,68143186,27.7,15176,"Europe & Central Asia"
"9244","Turkey",2006,2.202,72.858,69063538,25.7,16013,"Europe & Central Asia"
"9245","Turkey",2007,2.173,73.228,69992754,23.9,16551,"Europe & Central Asia"
"9246","Turkey",2008,2.147,73.585,70923730,22.2,16454,"Europe & Central Asia"
"9247","Turkey",2009,2.123,73.932,71846212,20.6,15467,"Europe & Central Asia"
"9248","Turkey",2010,2.101,74.274,72752325,19.1,16674,"Europe & Central Asia"
"9249","Turkey",2011,2.08,74.609,73639596,17.8,17908,"Europe & Central Asia"
"9250","Turkey",2012,2.06,74.938,74508771,16.5,18057,"Europe & Central Asia"
"9251","Turkey",2013,2.041,75.259,75359032,15.4,18579,"Europe & Central Asia"
"9252","Turkmenistan",1964,6.663,56.181,1829697,132.98,7952,"Europe & Central Asia"
"9253","Turkmenistan",1965,6.616,56.604,1890000,128.76,8309,"Europe & Central Asia"
"9254","Turkmenistan",1966,6.545,57.017,1949425,124.57,8622,"Europe & Central Asia"
"9255","Turkmenistan",1967,6.469,57.413,2008148,120.44,8916,"Europe & Central Asia"
"9256","Turkmenistan",1968,6.403,57.79,2066889,122.16,9355,"Europe & Central Asia"
"9257","Turkmenistan",1969,6.35,58.143,2126749,123.9,9406,"Europe & Central Asia"
"9258","Turkmenistan",1970,6.302,58.468,2188499,125.67,10045,"Europe & Central Asia"
"9259","Turkmenistan",1971,6.249,58.761,2252386,127.47,10221,"Europe & Central Asia"
"9260","Turkmenistan",1972,6.175,59.024,2318070,129.29,10186,"Europe & Central Asia"
"9261","Turkmenistan",1973,6.071,59.263,2385039,131.14,10948,"Europe & Central Asia"
"9262","Turkmenistan",1974,5.939,59.484,2452528,133.01,10900,"Europe & Central Asia"
"9263","Turkmenistan",1975,5.783,59.699,2520002,134.92,10576,"Europe & Central Asia"
"9264","Turkmenistan",1976,5.612,59.921,2587417,136.84,10715,"Europe & Central Asia"
"9265","Turkmenistan",1977,5.441,60.16,2655036,138.8,10617,"Europe & Central Asia"
"9266","Turkmenistan",1978,5.279,60.418,2723006,133.9,10538,"Europe & Central Asia"
"9267","Turkmenistan",1979,5.135,60.697,2791575,129.4,10158,"Europe & Central Asia"
"9268","Turkmenistan",1980,5.012,60.995,2861000,124.8,9853,"Europe & Central Asia"
"9269","Turkmenistan",1981,4.915,61.307,2931343,120.4,9632,"Europe & Central Asia"
"9270","Turkmenistan",1982,4.836,61.618,3002785,116,9559,"Europe & Central Asia"
"9271","Turkmenistan",1983,4.772,61.916,3075867,111.7,9553,"Europe & Central Asia"
"9272","Turkmenistan",1984,4.718,62.189,3151262,107.6,9362,"Europe & Central Asia"
"9273","Turkmenistan",1985,4.669,62.42,3229499,103.6,9143,"Europe & Central Asia"
"9274","Turkmenistan",1986,4.623,62.594,3310059,100,9216,"Europe & Central Asia"
"9275","Turkmenistan",1987,4.572,62.708,3392823,96.7,9040,"Europe & Central Asia"
"9276","Turkmenistan",1988,4.513,62.767,3479088,94,8944,"Europe & Central Asia"
"9277","Turkmenistan",1989,4.44,62.783,3570558,91.9,8822,"Europe & Central Asia"
"9278","Turkmenistan",1990,4.345,62.773,3668000,90.5,8353,"Europe & Central Asia"
"9279","Turkmenistan",1991,4.222,62.764,3772350,89.7,7748,"Europe & Central Asia"
"9280","Turkmenistan",1992,4.071,62.778,3881973,89.6,6402,"Europe & Central Asia"
"9281","Turkmenistan",1993,3.898,62.832,3991917,89.7,6320,"Europe & Central Asia"
"9282","Turkmenistan",1994,3.707,62.932,4095512,89.6,5094,"Europe & Central Asia"
"9283","Turkmenistan",1995,3.512,63.074,4188010,89.4,4623,"Europe & Central Asia"
"9284","Turkmenistan",1996,3.325,63.249,4267690,88.7,4841,"Europe & Central Asia"
"9285","Turkmenistan",1997,3.159,63.435,4335991,87.5,4221,"Europe & Central Asia"
"9286","Turkmenistan",1998,3.021,63.615,4395293,85.8,4460,"Europe & Central Asia"
"9287","Turkmenistan",1999,2.914,63.78,4449427,83.8,5132,"Europe & Central Asia"
"9288","Turkmenistan",2000,2.837,63.925,4501419,81.6,5351,"Europe & Central Asia"
"9289","Turkmenistan",2001,2.783,64.048,4551737,79.2,5521,"Europe & Central Asia"
"9290","Turkmenistan",2002,2.741,64.154,4600093,76.9,5477,"Europe & Central Asia"
"9291","Turkmenistan",2003,2.701,64.251,4647912,74.7,5598,"Europe & Central Asia"
"9292","Turkmenistan",2004,2.66,64.341,4696771,72.4,5817,"Europe & Central Asia"
"9293","Turkmenistan",2005,2.615,64.429,4747839,70.1,6505,"Europe & Central Asia"
"9294","Turkmenistan",2006,2.569,64.522,4801847,68,7137,"Europe & Central Asia"
"9295","Turkmenistan",2007,2.523,64.624,4858843,66,7834,"Europe & Central Asia"
"9296","Turkmenistan",2008,2.482,64.737,4918396,63.9,8877,"Europe & Central Asia"
"9297","Turkmenistan",2009,2.445,64.862,4979672,61.9,9303,"Europe & Central Asia"
"9298","Turkmenistan",2010,2.412,65,5041995,60.1,10032,"Europe & Central Asia"
"9299","Turkmenistan",2011,2.381,65.147,5105301,58.2,11361,"Europe & Central Asia"
"9300","Turkmenistan",2012,2.353,65.299,5169660,56.5,12460,"Europe & Central Asia"
"9301","Turkmenistan",2013,2.326,65.452,5234640,54.7,13555,"Europe & Central Asia"
"9302","Uganda",1964,7.078,46.332,7746988,204.3,965,"Sub-Saharan Africa"
"9303","Uganda",1965,7.094,46.891,8014352,200,960,"Sub-Saharan Africa"
"9304","Uganda",1966,7.106,47.406,8290837,195.8,991,"Sub-Saharan Africa"
"9305","Uganda",1967,7.113,47.864,8576166,192.1,1015,"Sub-Saharan Africa"
"9306","Uganda",1968,7.117,48.256,8866641,189,1012,"Sub-Saharan Africa"
"9307","Uganda",1969,7.118,48.577,9157569,186.3,1092,"Sub-Saharan Africa"
"9308","Uganda",1970,7.115,48.825,9445932,184.6,1079,"Sub-Saharan Africa"
"9309","Uganda",1971,7.111,49.005,9730174,184.1,1084,"Sub-Saharan Africa"
"9310","Uganda",1972,7.107,49.131,10012125,184.7,1071,"Sub-Saharan Africa"
"9311","Uganda",1973,7.103,49.218,10296444,186.5,1046,"Sub-Saharan Africa"
"9312","Uganda",1974,7.1,49.277,10589763,189.4,1027,"Sub-Saharan Africa"
"9313","Uganda",1975,7.099,49.319,10897136,193.2,982,"Sub-Saharan Africa"
"9314","Uganda",1976,7.099,49.354,11221247,197.5,967,"Sub-Saharan Africa"
"9315","Uganda",1977,7.099,49.385,11561734,202,958,"Sub-Saharan Africa"
"9316","Uganda",1978,7.099,49.412,11917048,206,884,"Sub-Saharan Africa"
"9317","Uganda",1979,7.1,49.437,12284315,208.9,770,"Sub-Saharan Africa"
"9318","Uganda",1980,7.1,49.456,12662131,210.3,729,"Sub-Saharan Africa"
"9319","Uganda",1981,7.101,49.468,13049012,208.9,740,"Sub-Saharan Africa"
"9320","Uganda",1982,7.101,49.461,13447769,204.4,781,"Sub-Saharan Africa"
"9321","Uganda",1983,7.102,49.425,13866291,198.1,816,"Sub-Saharan Africa"
"9322","Uganda",1984,7.103,49.352,14315090,191.7,724,"Sub-Saharan Africa"
"9323","Uganda",1985,7.103,49.222,14801113,186.4,716,"Sub-Saharan Africa"
"9324","Uganda",1986,7.103,49.013,15327718,182.3,695,"Sub-Saharan Africa"
"9325","Uganda",1987,7.102,48.723,15891143,179.7,713,"Sub-Saharan Africa"
"9326","Uganda",1988,7.1,48.364,16482365,177.8,736,"Sub-Saharan Africa"
"9327","Uganda",1989,7.097,47.953,17088426,175.7,762,"Sub-Saharan Africa"
"9328","Uganda",1990,7.091,47.514,17699717,173.1,767,"Sub-Saharan Africa"
"9329","Uganda",1991,7.082,47.069,18314701,170,782,"Sub-Saharan Africa"
"9330","Uganda",1992,7.071,46.655,18935726,166.6,781,"Sub-Saharan Africa"
"9331","Uganda",1993,7.057,46.312,19561967,163.4,818,"Sub-Saharan Africa"
"9332","Uganda",1994,7.039,46.074,20193432,161.1,842,"Sub-Saharan Africa"
"9333","Uganda",1995,7.018,45.983,20831075,159.5,910,"Sub-Saharan Africa"
"9334","Uganda",1996,6.994,46.071,21473592,158.2,961,"Sub-Saharan Africa"
"9335","Uganda",1997,6.967,46.34,22123185,156.6,979,"Sub-Saharan Africa"
"9336","Uganda",1998,6.937,46.78,22788843,154.1,996,"Sub-Saharan Africa"
"9337","Uganda",1999,6.903,47.381,23482533,150.4,1043,"Sub-Saharan Africa"
"9338","Uganda",2000,6.865,48.126,24213120,145.4,1042,"Sub-Saharan Africa"
"9339","Uganda",2001,6.822,48.988,24984181,139.2,1060,"Sub-Saharan Africa"
"9340","Uganda",2002,6.772,49.928,25794397,132.2,1115,"Sub-Saharan Africa"
"9341","Uganda",2003,6.716,50.906,26641627,124.6,1147,"Sub-Saharan Africa"
"9342","Uganda",2004,6.653,51.889,27521632,116.8,1184,"Sub-Saharan Africa"
"9343","Uganda",2005,6.583,52.86,28431204,109.1,1217,"Sub-Saharan Africa"
"9344","Uganda",2006,6.507,53.809,29370251,102,1304,"Sub-Saharan Africa"
"9345","Uganda",2007,6.425,54.74,30339895,95.3,1367,"Sub-Saharan Africa"
"9346","Uganda",2008,6.338,55.647,31339392,89.3,1437,"Sub-Saharan Africa"
"9347","Uganda",2009,6.248,56.514,32367909,84,1490,"Sub-Saharan Africa"
"9348","Uganda",2010,6.155,57.319,33424683,79.5,1515,"Sub-Saharan Africa"
"9349","Uganda",2011,6.06,58.038,34509205,74.6,1607,"Sub-Saharan Africa"
"9350","Uganda",2012,5.964,58.668,35620977,69.4,1622,"Sub-Saharan Africa"
"9351","Uganda",2013,5.867,59.209,36759274,65.1,1621,"Sub-Saharan Africa"
"9352","Ukraine",1964,2.07,72.19,44868657,45.18,6239,"Europe & Central Asia"
"9353","Ukraine",1965,2.032,71.63,45340503,43.35,6515,"Europe & Central Asia"
"9354","Ukraine",1966,2.015,71.9,45779461,41.59,6756,"Europe & Central Asia"
"9355","Ukraine",1967,2.014,71.5,46187918,39.9,6982,"Europe & Central Asia"
"9356","Ukraine",1968,2.021,71.59,46573376,38.28,7320,"Europe & Central Asia"
"9357","Ukraine",1969,2.034,70.97,46947038,36.72,7355,"Europe & Central Asia"
"9358","Ukraine",1970,2.047,70.87,47316501,35.23,7850,"Europe & Central Asia"
"9359","Ukraine",1971,2.056,71.1,47685533,33.8,7982,"Europe & Central Asia"
"9360","Ukraine",1972,2.059,70.86,48050256,32.6,7950,"Europe & Central Asia"
"9361","Ukraine",1973,2.056,71.05,48401549,31.6,8538,"Europe & Central Asia"
"9362","Ukraine",1974,2.046,70.94,48726373,30.7,8742,"Europe & Central Asia"
"9363","Ukraine",1975,2.031,70.28,49015998,30,8724,"Europe & Central Asia"
"9364","Ukraine",1976,2.014,70.34,49266997,29.4,9090,"Europe & Central Asia"
"9365","Ukraine",1977,1.999,70.02,49484239,29,9262,"Europe & Central Asia"
"9366","Ukraine",1978,1.988,69.98,49677426,28.5,9454,"Europe & Central Asia"
"9367","Ukraine",1979,1.982,69.72,49860466,28,9372,"Europe & Central Asia"
"9368","Ukraine",1980,1.984,69.7,50043550,27.4,9349,"Europe & Central Asia"
"9369","Ukraine",1981,1.993,69.74,50227328,26.6,9400,"Europe & Central Asia"
"9370","Ukraine",1982,2.008,69.9,50408687,25.7,9594,"Europe & Central Asia"
"9371","Ukraine",1983,2.026,69.88,50589152,24.7,9860,"Europe & Central Asia"
"9372","Ukraine",1984,2.041,69.57,50769702,23.8,9937,"Europe & Central Asia"
"9373","Ukraine",1985,2.05,69.88,50949364,22.7,9981,"Europe & Central Asia"
"9374","Ukraine",1986,2.048,71.24,51128208,21.8,10346,"Europe & Central Asia"
"9375","Ukraine",1987,2.029,71.04,51301215,21,10437,"Europe & Central Asia"
"9376","Ukraine",1988,1.994,70.93,51455595,20.3,10621,"Europe & Central Asia"
"9377","Ukraine",1989,1.942,70.88,51574638,19.8,10773,"Europe & Central Asia"
"9378","Ukraine",1990,1.872,70.46,51644914,19.5,10490,"Europe & Central Asia"
"9379","Ukraine",1991,1.788,69.64,51666114,19.5,9588,"Europe & Central Asia"
"9380","Ukraine",1992,1.694,69,51637719,19.7,8633,"Europe & Central Asia"
"9381","Ukraine",1993,1.597,68.31,51546666,19.9,7401,"Europe & Central Asia"
"9382","Ukraine",1994,1.501,67.7,51377434,20.2,5732,"Europe & Central Asia"
"9383","Ukraine",1995,1.41,66.79,51121722,20.5,5073,"Europe & Central Asia"
"9384","Ukraine",1996,1.33,67.11,50773323,20.5,4606,"Europe & Central Asia"
"9385","Ukraine",1997,1.261,67.69,50342838,20.3,4509,"Europe & Central Asia"
"9386","Ukraine",1998,1.204,68.57,49860125,19.9,4463,"Europe & Central Asia"
"9387","Ukraine",1999,1.163,68.15,49366106,19.2,4496,"Europe & Central Asia"
"9388","Ukraine",2000,1.139,67.79,48891792,18.5,4809,"Europe & Central Asia"
"9389","Ukraine",2001,1.135,67.93,48448267,17.6,5305,"Europe & Central Asia"
"9390","Ukraine",2002,1.149,67.81,48032368,16.7,5637,"Europe & Central Asia"
"9391","Ukraine",2003,1.176,67.87,47643278,15.9,6217,"Europe & Central Asia"
"9392","Ukraine",2004,1.214,67.73,47275250,15.1,7022,"Europe & Central Asia"
"9393","Ukraine",2005,1.258,67.31,46923927,14.5,7265,"Europe & Central Asia"
"9394","Ukraine",2006,1.304,67.96,46591797,14,7848,"Europe & Central Asia"
"9395","Ukraine",2007,1.347,68.17,46282158,13.4,8519,"Europe & Central Asia"
"9396","Ukraine",2008,1.384,68.306,45991584,12.9,8762,"Europe & Central Asia"
"9397","Ukraine",2009,1.414,68.076,45715010,12.3,7498,"Europe & Central Asia"
"9398","Ukraine",2010,1.435,68.188,45448329,11.8,7844,"Europe & Central Asia"
"9399","Ukraine",2011,1.45,68.301,45190180,11.2,8282,"Europe & Central Asia"
"9400","Ukraine",2012,1.46,68.414,44940268,10.6,8319,"Europe & Central Asia"
"9401","Ukraine",2013,1.47,68.525,44696741,10,8338,"Europe & Central Asia"
"9402","United Arab Emirates",1964,6.861,56.328,134478,162.2,5021,"Middle East & North Africa"
"9403","United Arab Emirates",1965,6.841,57.314,146387,151.3,8534,"Middle East & North Africa"
"9404","United Arab Emirates",1966,6.816,58.266,156934,140.4,14505,"Middle East & North Africa"
"9405","United Arab Emirates",1967,6.783,59.176,167420,129.4,24652,"Middle East & North Africa"
"9406","United Arab Emirates",1968,6.738,60.038,180858,118.6,29634,"Middle East & North Africa"
"9407","United Arab Emirates",1969,6.679,60.85,201308,108.2,35623,"Middle East & North Africa"
"9408","United Arab Emirates",1970,6.605,61.614,231754,98.4,42822,"Middle East & North Africa"
"9409","United Arab Emirates",1971,6.512,62.333,272529,89.1,41464,"Middle East & North Africa"
"9410","United Arab Emirates",1972,6.402,63.018,322868,80.6,39798,"Middle East & North Africa"
"9411","United Arab Emirates",1973,6.279,63.675,383152,72.8,60948,"Middle East & North Africa"
"9412","United Arab Emirates",1974,6.146,64.307,453530,65.8,149185,"Middle East & North Africa"
"9413","United Arab Emirates",1975,6.009,64.917,533554,59.4,167748,"Middle East & North Africa"
"9414","United Arab Emirates",1976,5.873,65.506,624390,53.5,165063,"Middle East & North Africa"
"9415","United Arab Emirates",1977,5.744,66.069,724684,48.2,167326,"Middle East & North Africa"
"9416","United Arab Emirates",1978,5.624,66.608,828378,43.4,143058,"Middle East & North Africa"
"9417","United Arab Emirates",1979,5.517,67.123,927412,39,159226,"Middle East & North Africa"
"9418","United Arab Emirates",1980,5.423,67.615,1016228,35.2,182668,"Middle East & North Africa"
"9419","United Arab Emirates",1981,5.344,68.086,1092153,31.9,181228,"Middle East & North Africa"
"9420","United Arab Emirates",1982,5.274,68.537,1157336,29,158177,"Middle East & North Africa"
"9421","United Arab Emirates",1983,5.209,68.969,1217021,26.5,144955,"Middle East & North Africa"
"9422","United Arab Emirates",1984,5.141,69.383,1279010,24.4,139882,"Middle East & North Africa"
"9423","United Arab Emirates",1985,5.065,69.78,1349000,22.7,129469,"Middle East & North Africa"
"9424","United Arab Emirates",1986,4.973,70.157,1428788,21.1,100191,"Middle East & North Africa"
"9425","United Arab Emirates",1987,4.86,70.515,1516782,19.7,101308,"Middle East & North Africa"
"9426","United Arab Emirates",1988,4.724,70.854,1611257,18.5,82687,"Middle East & North Africa"
"9427","United Arab Emirates",1989,4.566,71.177,1709232,17.4,92115,"Middle East & North Africa"
"9428","United Arab Emirates",1990,4.388,71.485,1808642,16.5,114832,"Middle East & North Africa"
"9429","United Arab Emirates",1991,4.193,71.781,1909812,15.6,109658,"Middle East & North Africa"
"9430","United Arab Emirates",1992,3.989,72.068,2014095,14.8,107416,"Middle East & North Africa"
"9431","United Arab Emirates",1993,3.784,72.347,2121704,14.2,103224,"Middle East & North Africa"
"9432","United Arab Emirates",1994,3.583,72.62,2232980,13.6,104855,"Middle East & North Africa"
"9433","United Arab Emirates",1995,3.393,72.89,2348539,13,106425,"Middle East & North Africa"
"9434","United Arab Emirates",1996,3.215,73.155,2473983,12.6,106923,"Middle East & North Africa"
"9435","United Arab Emirates",1997,3.052,73.415,2611610,12.2,109553,"Middle East & North Africa"
"9436","United Arab Emirates",1998,2.902,73.669,2755497,11.8,104107,"Middle East & North Africa"
"9437","United Arab Emirates",1999,2.766,73.918,2897038,11.5,101940,"Middle East & North Africa"
"9438","United Arab Emirates",2000,2.644,74.163,3033491,11.1,108048,"Middle East & North Africa"
"9439","United Arab Emirates",2001,2.532,74.405,3149440,10.9,105860,"Middle East & North Africa"
"9440","United Arab Emirates",2002,2.428,74.643,3254691,10.6,105346,"Middle East & North Africa"
"9441","United Arab Emirates",2003,2.329,74.877,3400959,10.3,109675,"Middle East & North Africa"
"9442","United Arab Emirates",2004,2.236,75.108,3658042,10.1,110662,"Middle East & North Africa"
"9443","United Arab Emirates",2005,2.149,75.332,4069349,9.8,102324,"Middle East & North Africa"
"9444","United Arab Emirates",2006,2.071,75.549,4662728,9.6,95637,"Middle East & North Africa"
"9445","United Arab Emirates",2007,2.004,75.757,5405541,9.4,82993,"Middle East & North Africa"
"9446","United Arab Emirates",2008,1.948,75.955,6206623,9.1,73029,"Middle East & North Africa"
"9447","United Arab Emirates",2009,1.903,76.144,6938815,8.8,60955,"Middle East & North Africa"
"9448","United Arab Emirates",2010,1.868,76.325,7511690,8.5,56644,"Middle East & North Africa"
